HAT_KODU,DURAK_ID,BINIS_SAYISI
25761,40766,41
25761,40767,4
25761,40826,1
25761,40828,27
25761,40831,1
25761,40832,5
25761,40833,146
25761,40835,100
25761,40845,39
25761,40846,6
25761,40847,30
25761,40848,7
25761,40849,2
25761,40850,43
25761,40851,27
25761,40852,107
25761,40853,2
25761,40854,29
25761,40865,1
25761,40866,5
25761,40867,12
25761,40868,1
25761,40877,31
25761,40878,3
25761,40879,17
25761,40880,1
25761,99999,439
25791,10255,592
25791,12267,58
25791,12268,1
25791,12269,11
25791,12270,11
25791,12303,11
25791,12304,20
25791,12305,6
25791,12306,14
25791,12307,4
25791,12308,1
25791,12315,9
25791,12316,109
25791,12324,49
25791,12326,31
25791,12331,1
25791,12332,24
25791,12334,17
25791,12335,1
25791,12336,8
25791,12337,3
25791,12338,9
25791,12340,14
25791,12341,2
25791,12342,3
25791,12344,17
25791,12367,4
25791,12427,3
25791,12428,1
25791,12430,4
25791,12439,32
25791,12441,8
25791,99999,35
25831,10473,14
25831,11878,4
25831,30131,5
25831,30132,6
25831,30133,6
25831,30134,11
25831,30135,70
25831,30136,12
25831,30137,2
25831,30139,2
25831,30140,3
25831,30298,10
25831,99999,64
25851,30008,1702
25851,31245,96
25851,31246,16
25851,31271,41
25851,31273,15
25851,31279,23
25851,31285,129
25851,31289,63
25851,31292,206
25851,31295,526
25851,31298,28
25851,31299,17
25851,31300,121
25851,31301,16
25851,31302,59
25851,31303,3
25851,31308,51
25851,31309,5
25851,31310,86
25851,31311,5
25851,31312,58
25851,31314,187
25851,31315,11
25851,31316,84
25851,31317,6
25851,31318,192
25851,31319,26
25851,31328,83
25851,31329,5
25851,31330,26
25851,31331,2
25851,31332,49
25851,31333,1
25851,31334,68
25851,31335,3
25851,31336,22
25851,31338,39
25851,31339,1
25851,31340,22
25851,31342,29
25851,31399,1
25851,31400,33
25851,31401,1
25851,31402,60
25851,31403,1
25851,31404,22
25851,31406,19
25851,31408,56
25851,31410,50
25851,31413,1
25851,31414,32
25851,31416,75
25851,99999,35
25871,10013,1423
25871,10240,4
25871,10241,21
25871,10246,30
25871,10247,137
25871,10248,4
25871,10253,2
25871,10611,484
25871,10612,18
25871,12266,55
25871,12287,56
25871,12288,107
25871,12290,76
25871,12315,105
25871,12316,193
25871,12317,14
25871,12318,14
25871,12368,43
25871,12369,24
25871,12404,28
25871,12405,5
25871,12406,7
25871,12407,3
25871,12408,83
25871,12409,3
25871,12410,148
25871,12411,3
25871,12413,4
25871,12437,88
25871,12452,32
25871,12454,98
25871,12455,4
25871,12456,30
25871,12458,11
25871,12459,1
25871,12510,20
25871,12511,35
25871,12512,13
25871,12514,45
25871,12515,3
25871,12516,140
25871,12517,1
25871,12518,138
25871,12519,2
25871,12520,35
25871,12522,137
25871,12524,69
25871,12529,133
25871,99999,584
25881,10252,71
25881,10258,334
25881,10611,115
25881,12199,55
25881,12200,16
25881,12201,29
25881,12202,19
25881,12203,29
25881,12204,49
25881,12205,10
25881,12206,11
25881,12207,19
25881,12208,30
25881,12209,7
25881,12210,12
25881,12211,13
25881,12212,48
25881,12213,1
25881,12214,67
25881,12255,9
25881,12256,14
25881,12257,2
25881,12619,7
25881,12620,11
25881,12621,5
25881,12646,58
25881,12647,1
25881,12648,34
25881,12650,42
25881,12651,1
25881,12652,10
25881,12653,1
25881,12654,64
25881,12655,3
25881,12656,9
25881,12670,31
25881,12672,23
25881,12674,18
25881,12676,43
25881,12738,20
25881,12739,1
25881,12740,11
25881,12742,17
25881,99999,119
25951,20031,74
25951,20087,4
25951,20088,1
25951,20091,2
25951,20092,6
25951,20094,4
25951,20096,12
25951,20098,4
25951,20183,2
25951,20189,1
25951,20194,1
25951,20197,2
25951,20198,2
25951,20326,2
25951,20327,1
25951,20328,5
25951,20329,2
25951,20334,7
25951,20335,21
25951,20336,1
25951,20337,6
25951,20338,11
25951,20339,16
25951,20340,6
25951,20341,5
25951,20344,1
25951,21128,50
25951,21321,21
25951,21496,6
25951,21498,7
25951,21499,1
25951,21500,3
25951,21502,17
25951,21504,17
25951,21994,1
25951,99999,121
25991,10470,476
25991,11891,72
25991,11892,10
25991,30137,177
25991,30138,2
25991,30139,9
25991,30140,2
25991,30279,184
25991,30280,117
25991,30281,85
25991,30282,52
25991,30283,19
25991,30284,1
25991,30286,26
25991,30289,186
25991,30290,39
25991,30962,13
25991,30970,72
25991,30971,498
25991,30972,1
25991,30974,34
25991,30975,5
25991,30976,36
25991,30977,17
25991,30978,125
25991,30979,8
25991,30980,38
25991,30981,27
25991,30982,203
25991,31082,47
25991,31092,63
25991,31093,7
25991,31094,22
25991,31095,5
25991,31096,44
25991,31097,22
25991,31098,187
25991,31099,12
25991,31100,71
25991,31101,1
25991,31102,47
25991,31103,12
25991,31104,133
25991,31121,1
25991,31122,61
25991,31124,124
25991,31125,3
25991,31126,79
25991,31128,94
25991,31129,1
25991,31130,37
25991,31132,11
25991,31545,1
25991,31546,12
25991,99999,79
26041,10362,56
26041,10364,69
26041,10365,64
26041,10366,22
26041,10367,15
26041,10368,1
26041,10369,33
26041,10370,18
26041,10371,18
26041,10372,15
26041,10573,1
26041,10574,53
26041,10575,8
26041,10576,30
26041,10577,5
26041,10578,18
26041,10579,10
26041,10580,13
26041,10581,9
26041,10582,17
26041,10583,4
26041,10584,7
26041,10585,7
26041,30018,1
26041,30019,13
26041,30020,6
26041,30021,2
26041,30022,21
26041,30023,2
26041,30024,15
26041,30025,1
26041,30026,18
26041,30027,4
26041,30028,55
26041,30029,15
26041,30030,60
26041,30031,1
26041,30032,23
26041,30034,13
26041,30036,3
26041,30037,2
26041,30038,10
26041,30039,2
26041,30040,3
26041,30511,51
26041,30513,1
26041,30514,18
26041,30516,13
26041,30517,1
26041,30518,23
26041,30519,3
26041,30520,12
26041,30532,13
26041,30534,36
26041,30537,78
26041,31552,4
26041,40009,104
26041,40010,45
26041,40011,18
26041,40012,18
26041,40013,10
26041,40014,25
26041,40015,18
26041,40016,51
26041,40019,9
26041,40020,34
26041,40024,33
26041,40025,14
26041,40035,4
26041,40036,18
26041,40037,10
26041,40040,35
26041,40065,2
26041,40066,25
26041,40067,4
26041,40069,1
26041,40070,19
26041,40086,6
26041,40088,16
26041,40092,1
26041,40094,9
26041,40101,69
26041,40102,23
26041,40103,7
26041,40104,8
26041,40105,12
26041,40106,62
26041,40107,10
26041,40108,38
26041,40109,9
26041,40737,12
26041,40738,9
26041,40739,57
26041,40744,55
26041,40930,1
26041,40932,8
26041,40934,32
26041,40936,1
26041,40937,109
26041,40966,1
26041,40987,2
26041,40989,6
26041,40991,6
26041,40992,9
26041,99999,245
26071,10362,38
26071,10363,2
26071,10364,70
26071,10365,52
26071,10366,47
26071,10367,20
26071,10369,32
26071,10370,11
26071,10371,10
26071,10372,14
26071,10625,3
26071,10628,72
26071,10629,45
26071,10630,23
26071,10631,40
26071,10632,2
26071,10633,43
26071,10634,41
26071,10635,49
26071,10636,30
26071,10637,7
26071,10638,1
26071,10639,48
26071,10640,53
26071,10641,18
26071,10642,1
26071,10651,2
26071,10654,2
26071,10656,27
26071,10657,45
26071,11852,1
26071,11853,24
26071,11854,9
26071,11855,1
26071,11856,48
26071,11857,40
26071,11859,2
26071,11860,14
26071,30018,2
26071,30019,10
26071,30020,10
26071,30021,6
26071,30022,29
26071,30023,6
26071,30024,16
26071,30025,2
26071,30026,22
26071,30027,1
26071,30028,34
26071,30029,14
26071,30030,39
26071,30031,1
26071,30032,32
26071,30034,23
26071,30037,2
26071,30038,5
26071,30039,1
26071,30040,5
26071,30511,105
26071,30512,1
26071,30513,1
26071,30514,19
26071,30515,1
26071,30516,9
26071,30517,2
26071,30518,16
26071,30520,1
26071,30521,1
26071,30532,32
26071,30534,20
26071,30537,57
26071,31552,1
26071,50006,153
26071,50009,42
26071,50138,21
26071,50140,32
26071,50142,68
26071,50146,83
26071,50147,62
26071,50148,70
26071,50149,30
26071,50151,14
26071,50153,15
26071,50166,58
26071,50167,11
26071,50168,57
26071,50169,12
26071,50170,29
26071,50171,11
26071,50172,9
26071,50173,1
26071,50174,21
26071,50176,91
26071,50907,3
26071,99999,349
26121,20022,51
26121,20053,2
26121,20055,1
26121,20056,17
26121,20060,83
26121,20144,6
26121,20145,1
26121,20146,6
26121,20147,8
26121,20148,1
26121,20149,1
26121,20150,19
26121,20151,4
26121,20153,11
26121,20156,10
26121,20157,5
26121,20160,1
26121,20161,3
26121,20164,1
26121,20168,10
26121,20188,16
26121,20190,16
26121,30019,2
26121,30020,8
26121,30022,10
26121,30023,1
26121,30024,8
26121,30025,1
26121,30026,6
26121,30028,13
26121,30029,1
26121,30030,29
26121,30031,1
26121,30032,12
26121,30034,2
26121,30125,36
26121,30126,2
26121,30127,7
26121,30129,2
26121,30130,2
26121,30131,8
26121,30133,11
26121,30134,6
26121,30135,72
26121,30136,29
26121,30137,6
26121,30139,2
26121,30279,21
26121,30280,24
26121,30281,4
26121,30282,20
26121,30283,7
26121,30286,15
26121,30289,20
26121,30290,12
26121,30511,11
26121,31552,17
26121,99999,13
26131,20022,30
26131,20053,6
26131,20054,3
26131,20055,1
26131,20056,27
26131,20057,10
26131,20060,37
26131,20144,12
26131,20145,3
26131,20146,9
26131,20147,2
26131,20148,2
26131,20149,1
26131,20150,17
26131,20151,2
26131,20153,12
26131,20156,23
26131,20159,1
26131,20160,3
26131,20164,7
26131,20168,9
26131,20185,1
26131,20188,6
26131,20190,15
26131,30134,2
26131,30135,40
26131,30136,24
26131,30137,5
26131,30140,3
26131,30164,1
26131,30166,1
26131,30179,18
26131,30181,5
26131,30183,14
26131,30185,10
26131,30189,1
26131,30202,1
26131,30204,1
26131,30206,20
26131,30208,9
26131,30210,37
26131,30212,11
26131,30220,17
26131,30221,6
26131,30222,52
26131,30223,5
26131,30224,35
26131,30226,6
26131,30228,11
26131,30279,18
26131,30280,22
26131,30281,11
26131,30282,25
26131,30283,11
26131,30286,1
26131,30289,14
26131,30290,7
26131,30511,29
26131,30955,3
26131,31552,17
26131,99999,17
26621,10362,9
26621,10363,2
26621,10364,17
26621,10365,140
26621,10366,27
26621,10367,130
26621,10369,32
26621,10370,11
26621,10371,22
26621,10372,10
26621,10373,2
26621,13344,217
26621,20054,10
26621,30125,54
26621,30126,6
26621,30127,14
26621,30128,3
26621,30129,34
26621,30130,11
26621,30131,30
26621,30132,14
26621,30133,64
26621,30134,57
26621,30135,244
26621,30136,70
26621,30137,45
26621,30138,2
26621,30139,4
26621,30140,11
26621,30279,74
26621,30280,105
26621,30281,17
26621,30282,104
26621,30283,9
26621,30285,2
26621,30286,15
26621,30289,35
26621,30290,25
26621,30956,4
26621,30965,184
26621,30991,13
26621,30992,30
26621,30993,1
26621,30994,4
26621,30995,4
26621,30996,8
26621,30998,14
26621,31046,53
26621,31047,3
26621,31048,42
26621,31049,5
26621,31062,46
26621,31063,5
26621,31064,19
26621,31065,4
26621,31066,19
26621,31067,4
26621,31068,20
26621,31070,28
26621,31071,22
26621,31072,23
26621,31078,11
26621,31079,3
26621,31080,21
26621,31082,24
26621,31137,1
26621,31138,70
26621,31139,1
26621,31140,34
26621,99999,146
26711,10561,60
26711,10562,198
26711,12215,107
26711,12216,48
26711,12460,15
26711,12461,23
26711,12462,23
26711,12463,21
26711,12464,28
26711,12465,20
26711,12466,41
26711,12467,23
26711,12468,102
26711,12469,73
26711,12470,22
26711,12471,11
26711,12472,8
26711,12473,3
26711,12474,13
26711,12475,1
26711,12508,46
26711,12509,134
26711,12613,51
26711,12614,47
26711,12615,14
26711,12616,10
26711,12617,16
26711,12618,13
26711,12620,87
26711,12621,135
26711,12629,148
26711,12630,46
26711,12631,110
26711,12632,39
26711,12633,3
26711,12634,75
26711,12635,100
26711,12637,70
26711,40001,69
26711,40004,255
26711,40010,138
26711,40011,68
26711,40012,65
26711,40013,51
26711,40014,113
26711,40015,68
26711,40016,143
26711,40018,185
26711,40019,49
26711,40022,134
26711,40025,21
26711,40035,21
26711,40036,99
26711,40037,55
26711,40038,171
26711,40065,72
26711,40066,295
26711,40067,41
26711,40069,4
26711,40070,72
26711,40086,20
26711,40088,81
26711,40119,270
26711,40124,33
26711,40137,111
26711,40138,9
26711,40140,13
26711,40142,145
26711,40143,41
26711,40145,44
26711,40146,52
26711,40175,59
26711,40176,54
26711,40702,55
26711,40703,17
26711,40704,2
26711,40705,93
26711,40706,12
26711,40707,21
26711,40710,19
26711,40711,75
26711,40737,19
26711,40738,59
26711,40739,86
26711,40740,266
26711,50006,293
26711,50008,15
26711,50009,103
26711,50010,132
26711,50011,45
26711,50012,223
26711,50013,60
26711,50014,57
26711,50015,14
26711,50016,66
26711,50017,6
26711,50018,201
26711,50019,44
26711,50020,90
26711,50021,34
26711,50022,430
26711,50023,72
26711,50024,24
26711,50025,10
26711,50026,51
26711,50027,38
26711,50028,142
26711,50029,28
26711,50030,45
26711,50031,6
26711,50032,92
26711,50033,25
26711,50034,127
26711,50035,11
26711,50036,116
26711,50037,17
26711,50038,103
26711,50040,59
26711,50041,2
26711,50042,120
26711,50044,45
26711,50045,2
26711,50046,105
26711,50048,6
26711,50050,8
26711,50052,11
26711,50054,7
26711,50056,13
26711,50057,3
26711,50326,41
26711,50907,23
26711,99999,661
26761,40009,168
26761,40010,7
26761,40011,58
26761,40012,15
26761,40013,15
26761,40014,27
26761,40015,46
26761,40016,32
26761,40018,50
26761,40019,18
26761,40022,35
26761,40025,24
26761,40035,10
26761,40036,20
26761,40037,25
26761,40038,39
26761,40086,1
26761,40088,2
26761,40153,14
26761,40578,8
26761,40580,5
26761,40737,17
26761,40738,17
26761,40739,78
26761,40742,50
26761,40755,8
26761,40756,60
26761,40780,55
26761,40781,3
26761,40782,106
26761,40783,2
26761,40824,1
26761,40825,16
26761,40827,1
26761,40828,3
26761,40832,23
26761,40833,11
26761,40835,18
26761,40866,5
26761,40877,9
26761,40878,3
26761,40879,6
26761,40880,2
26761,41150,25
26761,41151,2
26761,41152,58
26761,41153,4
26761,41154,18
26761,41155,1
26761,41172,12
26761,99999,139
26991,10362,7
26991,10364,33
26991,10365,135
26991,10366,30
26991,10367,114
26991,10369,46
26991,10370,18
26991,10371,29
26991,10372,17
26991,13345,184
26991,30125,42
26991,30126,6
26991,30127,11
26991,30128,3
26991,30129,33
26991,30130,17
26991,30131,29
26991,30132,15
26991,30133,37
26991,30134,47
26991,30135,247
26991,30136,83
26991,30137,49
26991,30139,2
26991,30140,1
26991,30279,85
26991,30280,157
26991,30281,25
26991,30282,133
26991,30283,4
26991,30284,5
26991,30286,11
26991,30289,41
26991,30290,41
26991,30962,3
26991,30963,1
26991,30970,16
26991,30971,135
26991,30974,12
26991,30975,5
26991,30976,20
26991,30977,4
26991,30978,61
26991,30979,4
26991,30980,18
26991,30981,16
26991,30982,98
26991,31082,21
26991,31092,31
26991,31093,1
26991,31094,4
26991,31095,1
26991,31096,9
26991,31097,7
26991,31098,43
26991,31100,31
26991,31101,1
26991,31102,15
26991,31103,1
26991,31104,37
26991,31122,24
26991,31124,65
26991,31126,32
26991,31127,1
26991,31128,28
26991,31130,17
26991,31132,3
26991,99999,134
27171,11209,71
27171,11271,3
27171,11272,1
27171,11274,33
27171,11276,3
27171,11280,11
27171,11282,6
27171,11283,1
27171,11284,18
27171,11286,33
27171,11287,2
27171,11289,1
27171,11290,6
27171,11292,1
27171,11302,45
27171,11304,38
27171,11305,4
27171,11307,1
27171,11308,10
27171,13276,231
27171,99999,37
27181,10711,30
27181,10712,50
27181,10713,11
27181,10714,5
27181,10715,8
27181,10802,8
27181,10803,1
27181,10806,55
27181,10807,137
27181,10809,5
27181,10812,10
27181,10813,18
27181,10814,3
27181,10815,6
27181,10818,5
27181,10820,18
27181,10821,7
27181,10823,3
27181,10826,2
27181,10829,3
27181,10830,7
27181,10831,5
27181,10832,2
27181,10833,3
27181,10834,5
27181,10835,10
27181,10838,3
27181,10840,1
27181,10842,1
27181,10843,1
27181,10844,2
27181,10846,3
27181,10848,11
27181,10948,8
27181,10949,10
27181,10951,15
27181,10957,7
27181,10960,3
27181,10961,1
27181,10962,1
27181,10963,1
27181,10964,3
27181,10965,5
27181,11104,2
27181,11111,3
27181,11122,3
27181,11123,2
27181,11184,1
27181,11185,3
27181,11186,9
27181,11187,12
27181,11188,22
27181,11189,8
27181,11190,70
27181,11191,41
27181,11192,10
27181,11193,11
27181,11194,1
27181,11197,3
27181,11200,1
27181,11201,10
27181,11202,12
27181,11203,39
27181,11204,9
27181,11205,66
27181,11206,7
27181,11207,139
27181,11208,32
27181,11209,4
27181,11211,7
27181,11212,4
27181,11213,1
27181,11214,1
27181,11215,2
27181,11216,3
27181,11217,8
27181,11219,1
27181,11224,1
27181,11225,9
27181,11226,4
27181,11227,8
27181,11228,1
27181,11230,4
27181,11231,8
27181,11232,4
27181,11233,6
27181,11250,24
27181,11252,63
27181,11253,67
27181,11254,25
27181,11255,23
27181,11258,5
27181,11259,31
27181,11260,13
27181,11261,1
27181,11264,4
27181,11265,13
27181,11266,4
27181,11267,2
27181,11271,1
27181,11458,54
27181,11460,25
27181,11461,2
27181,11462,17
27181,11464,12
27181,11465,1
27181,11466,33
27181,11467,2
27181,11468,24
27181,11470,20
27181,11472,16
27181,11473,1
27181,11474,5
27181,11476,2
27181,11478,8
27181,11480,12
27181,11481,2
27181,11482,21
27181,11483,1
27181,11484,81
27181,11485,2
27181,11486,12
27181,11487,3
27181,11488,133
27181,11491,1
27181,11492,14
27181,11494,12
27181,11496,194
27181,11497,3
27181,11498,26
27181,11500,6
27181,11502,1
27181,11504,1
27181,13276,460
27181,99999,280
27211,10852,1
27211,10853,1
27211,10854,6
27211,10855,1
27211,10856,2
27211,10858,1
27211,10890,2
27211,11398,1
27211,11399,19
27211,11401,1
27211,11406,2
27211,11410,6
27211,11414,3
27211,11416,1
27211,11424,1
27211,11428,6
27211,11430,8
27211,11432,13
27211,11434,9
27211,11436,30
27211,11438,22
27211,11440,20
27211,11442,5
27211,11445,8
27211,11490,13
27211,11492,3
27211,11494,2
27211,11496,12
27211,11537,6
27211,11539,13
27211,11541,1
27211,11543,6
27211,11564,12
27211,11566,43
27211,11569,9
27211,99999,23
27221,10823,2
27221,10826,1
27221,10828,1
27221,10829,10
27221,10830,1
27221,10831,23
27221,10833,15
27221,10834,1
27221,10835,29
27221,10836,1
27221,10839,4
27221,10841,2
27221,10842,1
27221,10843,2
27221,10845,1
27221,10848,2
27221,10849,1
27221,11370,19
27221,11371,17
27221,11372,1
27221,11373,3
27221,11374,22
27221,11375,1
27221,11376,19
27221,11378,71
27221,11379,1
27221,11380,29
27221,11381,1
27221,11382,14
27221,11384,174
27221,11386,58
27221,11388,63
27221,11389,21
27221,11458,14
27221,11459,1
27221,11460,29
27221,11462,8
27221,11463,4
27221,11464,3
27221,11465,3
27221,11466,29
27221,11467,7
27221,11468,9
27221,11469,5
27221,11470,8
27221,11471,2
27221,11472,2
27221,11473,4
27221,11474,2
27221,11476,5
27221,11477,1
27221,11478,3
27221,11479,1
27221,11480,8
27221,11481,3
27221,11482,9
27221,11484,26
27221,11485,4
27221,11486,2
27221,11488,69
27221,11490,16
27221,11491,6
27221,11492,5
27221,11494,24
27221,11496,156
27221,11497,5
27221,11498,5
27221,11499,22
27221,11500,2
27221,11501,4
27221,11504,11
27221,99999,65
27231,10796,1
27231,10798,23
27231,10801,9
27231,10803,19
27231,10807,29
27231,10808,4
27231,10812,20
27231,10814,18
27231,10816,4
27231,10818,7
27231,10820,18
27231,10825,3
27231,10826,7
27231,10828,1
27231,10829,9
27231,10830,15
27231,10832,4
27231,10834,5
27231,10836,1
27231,10844,2
27231,10847,1
27231,10848,6
27231,11314,13
27231,11316,3
27231,11319,12
27231,11320,14
27231,11327,89
27231,11329,11
27231,11331,11
27231,11333,10
27231,11335,24
27231,11337,7
27231,11349,8
27231,11351,2
27231,11353,3
27231,11355,14
27231,11359,37
27231,11361,6
27231,11458,19
27231,11460,38
27231,11462,5
27231,11464,7
27231,11490,3
27231,11492,20
27231,11494,23
27231,11496,90
27231,11498,14
27231,11500,7
27231,11502,5
27231,11504,6
27231,11577,17
27231,11579,8
27231,11584,8
27231,11586,1
27231,11588,1
27231,11590,8
27231,11592,15
27231,11594,14
27231,11596,13
27231,11598,2
27231,11600,5
27231,11608,2
27231,11610,52
27231,99999,102
27241,10863,28
27241,10868,1
27241,11490,2
27241,11496,2
27241,11566,2
27241,11568,3
27241,11569,2
27241,11612,8
27241,11614,4
27241,11616,1
27241,11618,5
27241,11619,1
27241,11622,3
27241,11626,8
27241,11628,3
27241,11630,18
27241,11634,4
27241,11636,12
27241,11638,10
27241,11640,6
27241,11642,2
27241,11652,10
27241,11654,5
27241,11655,14
27241,11656,5
27241,11658,3
27241,99999,119
27271,10871,2
27271,10873,2
27271,10886,6
27271,10888,5
27271,11494,1
27271,11496,17
27271,11537,6
27271,11539,22
27271,11541,1
27271,11543,9
27271,11564,15
27271,11566,40
27271,11569,47
27271,11679,1
27271,11683,1
27271,11684,1
27271,11687,2
27271,11688,17
27271,11689,4
27271,11690,14
27271,11691,2
27271,11694,3
27271,11697,2
27271,11698,2
27271,11700,7
27271,11712,3
27271,11713,2
27271,11714,2
27271,11718,2
27271,11721,2
27271,11722,6
27271,11723,6
27271,11724,3
27271,11725,1
27271,11727,3
27271,11728,2
27271,11729,4
27271,11730,1
27271,11731,1
27271,11732,9
27271,11733,7
27271,11735,4
27271,11736,1
27271,11737,5
27271,11739,11
27271,11756,6
27271,11757,3
27271,11758,8
27271,11759,3
27271,11760,5
27271,11762,16
27271,11763,9
27271,11764,1
27271,11768,1
27271,11769,1
27271,11772,7
27271,11773,2
27271,11778,1
27271,11800,23
27271,11802,32
27271,11805,1
27271,11807,1
27271,11809,88
27271,99999,138
27281,12957,3
27281,12961,4
27281,12962,16
27281,12964,19
27281,12965,3
27281,12966,13
27281,12967,17
27281,12968,23
27281,12969,4
27281,12970,6
27281,12971,5
27281,12972,17
27281,12973,17
27281,12974,13
27281,12975,5
27281,12976,10
27281,12977,2
27281,12978,10
27281,12979,14
27281,12980,7
27281,12981,22
27281,12982,6
27281,12983,14
27281,12984,51
27281,12986,12
27281,13003,1
27281,13006,2
27281,13031,15
27281,13033,27
27281,13035,20
27281,13037,35
27281,13039,13
27281,13041,5
27281,13043,23
27281,13214,387
27281,99999,195
27291,10711,4
27291,10712,4
27291,10713,3
27291,10714,1
27291,10715,4
27291,10948,1
27291,11106,1
27291,11122,1
27291,11166,2
27291,11172,1
27291,11174,6
27291,11177,35
27291,11178,2
27291,11180,2
27291,11236,4
27291,11250,7
27291,11252,37
27291,11253,27
27291,11254,3
27291,11255,8
27291,11258,2
27291,11259,8
27291,11264,1
27291,11265,7
27291,13067,20
27291,13069,10
27291,13071,8
27291,13073,1
27291,13075,27
27291,13077,1
27291,13276,65
27291,99999,63
27321,50432,1
27321,50444,1
27321,50446,4
27321,50448,3
27321,50499,3
27321,50508,1
27321,50510,1
27321,50512,1
27321,50514,1
27321,50517,2
27321,50583,3
27321,50591,1
27321,50599,1
27321,51142,1
27321,51143,1
27321,51153,1
27321,51155,1
27321,51156,1
27321,51164,1
27321,51166,1
27321,51167,4
27321,51169,2
27321,51201,1
27321,51500,2
27321,99999,8
27331,50583,25
27331,50597,2
27331,50605,5
27331,50962,1
27331,50995,14
27331,51002,1
27331,51003,26
27331,51004,1
27331,99999,5
27341,50583,16
27341,50591,1
27341,50605,1
27341,50859,1
27341,51062,4
27341,51064,1
27341,51066,1
27341,51072,17
27341,51074,5
27341,51082,3
27341,51085,3
27341,99999,22
27361,50014,5
27361,50020,1
27361,50022,1
27361,50024,1
27361,50028,5
27361,50029,5
27361,50034,3
27361,50036,2
27361,50037,1
27361,50080,1
27361,50092,1
27361,50094,3
27361,50098,3
27361,50106,1
27361,50118,1
27361,50122,2
27361,50635,10
27361,50889,3
27361,99999,4
27371,50583,6
27371,50591,1
27371,50597,6
27371,50599,2
27371,50853,1
27371,99999,12
27381,50577,2
27381,50582,2
27381,50600,1
27381,50605,1
27381,50808,1
27381,50810,1
27381,50812,1
27381,50814,1
27381,50816,2
27381,50818,4
27381,50822,1
27381,99999,13
27411,20004,1
27411,20153,4
27411,20159,1
27411,20161,2
27411,20200,3
27411,20201,3
27411,20202,5
27411,20205,3
27411,20206,1
27411,20482,7
27411,20640,2
27411,20645,1
27411,22327,3
27411,99999,17
27421,20153,8
27421,20161,1
27421,20200,2
27421,20203,2
27421,20205,3
27421,20208,1
27421,20214,12
27421,20455,4
27421,20456,3
27421,20457,1
27421,20467,1
27421,20468,5
27421,20483,4
27421,20494,2
27421,20502,2
27421,22230,2
27421,22312,2
27421,22313,5
27421,99999,12
27471,21416,2
27471,21418,1
27471,21675,2
27471,21697,38
27471,21700,1
27471,21702,10
27471,21704,4
27471,21706,5
27471,21708,5
27471,21728,2
27471,21730,1
27471,21734,5
27471,21736,3
27471,21738,1
27471,21740,6
27471,21741,2
27471,21742,3
27471,21744,9
27471,21746,13
27471,21748,5
27471,21751,31
27471,21753,11
27471,21754,2
27471,21756,2
27471,21757,1
27471,21758,3
27471,21760,1
27471,21764,10
27471,22255,221
27471,22370,11
27471,22371,2
27471,99999,81
27481,21393,2
27481,21395,3
27481,21397,3
27481,21399,39
27481,21401,1
27481,21416,1
27481,21418,1
27481,21573,3
27481,21627,9
27481,21628,2
27481,21629,1
27481,21630,1
27481,21632,1
27481,21633,5
27481,21634,2
27481,21636,4
27481,21637,2
27481,21638,8
27481,21639,3
27481,21640,3
27481,21642,3
27481,21643,2
27481,21644,10
27481,21645,7
27481,21646,9
27481,21647,8
27481,21648,3
27481,21649,4
27481,21650,1
27481,21651,2
27481,21653,51
27481,21658,1
27481,21659,3
27481,21660,1
27481,21661,16
27481,21662,4
27481,21663,62
27481,21664,3
27481,21665,78
27481,21667,1
27481,21668,5
27481,21669,2
27481,21672,1
27481,21673,1
27481,21674,44
27481,21675,12
27481,21676,1
27481,21677,12
27481,21679,50
27481,21683,30
27481,21685,69
27481,21686,64
27481,21697,40
27481,22255,422
27481,22370,38
27481,22371,4
27481,99999,466
27491,21393,1
27491,21395,1
27491,21396,1
27491,21397,1
27491,21399,9
27491,21401,1
27491,21404,29
27491,21405,17
27491,21406,19
27491,21408,4
27491,21409,5
27491,21410,27
27491,21411,3
27491,21412,5
27491,21415,3
27491,21416,3
27491,21573,2
27491,22255,71
27491,22370,19
27491,22371,5
27491,99999,143
27501,21573,716
27501,21576,1
27501,21583,2
27501,21584,7
27501,21585,1
27501,21586,6
27501,21587,18
27501,21588,24
27501,21589,13
27501,21590,22
27501,21593,28
27501,21594,364
27501,21595,1
27501,21596,4
27501,21598,1
27501,21599,4
27501,21602,19
27501,21606,11
27501,21607,3
27501,21609,4
27501,21610,40
27501,21611,1
27501,21612,9
27501,21613,3
27501,21614,5
27501,21624,27
27501,21778,12
27501,21791,1
27501,21792,4
27501,21795,1
27501,21796,4
27501,21797,5
27501,21798,15
27501,21799,3
27501,21800,1
27501,21801,1
27501,21802,4
27501,21806,2
27501,21839,3
27501,99999,251
27511,21128,492
27511,21129,1
27511,21132,3
27511,21133,29
27511,21137,4
27511,21138,14
27511,21139,1
27511,21140,5
27511,21145,3
27511,21146,3
27511,21149,2
27511,21150,20
27511,21153,78
27511,21154,14
27511,21157,3
27511,21159,1
27511,21200,16
27511,21215,22
27511,21217,1
27511,21219,1
27511,21221,5
27511,21261,2
27511,21263,11
27511,21265,37
27511,21267,31
27511,21272,19
27511,21274,139
27511,21276,26
27511,21278,9
27511,99999,282
27512,21128,111
27512,21132,1
27512,21133,4
27512,21135,2
27512,21136,2
27512,21138,4
27512,21140,4
27512,21146,1
27512,21150,15
27512,21157,1
27512,21200,23
27512,21215,4
27512,21219,1
